,Unnamed: 0,placekey,safegraph_place_id,parent_placekey,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_opened_since,tracking_closed_since
6023553,681120,222-222@63s-ws3-9zz,sg:dcf24aad21a04b4db7fd71cd2e155b03,zzw-222@63s-ws5-rff,sg:9a55ad2cd19d4f9a8194597b21cc1dd9,Roy Rogers,SG_BRAND_b3a32739ed4a3a2486e9b825eb6adac1,Roy Rogers,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,39.628281,-77.765125,1719 Massey Blvd,Halfway,MD,21740,US,13017978300.0,,"Counter Service,Sandwich Shop,Lunch,Fast Food,Drive Through,Breakfast,Fried Chicken,Dinner,Burgers",,,2021-01,2019-07
6025914,683482,228-222@63s-whq-kxq,sg:75855a0a7d56474dadf8ed1426f0c5a1,,,Public Square Cafe,,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515.0,39.642161,-77.720302,2 W Washington St,Hagerstown,MD,21740,US,12407076440.0,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""9:00"", ""15:00""]], ""Sun"": [] }",,,,,2019-07
6035404,692986,224-222@63s-wsb-tvz,sg:d1b20c6a287847079034feee2fe5f5ef,,,Rexel,SG_BRAND_a9199aeea4ad3377a928ed016e2bf67a,Rexel,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,Other Electronic Parts and Equipment Merchant Wholesalers,423690.0,39.63343,-77.738524,1100 Business Center Dr Ste C,Hagerstown,MD,21740,US,13017911300.0,,,,,2020-12,2020-12
6041879,699472,222-222@63s-ws6-r6k,sg:6f3d446edf8e4bfd8307e314fe2e1da6,,,Pilot Flying J,SG_BRAND_70ee541161859d65,Pilot Flying J,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,39.633671,-77.80714,11633 Greencastle Pike,Hagerstown,MD,21740,US,,,,,,2019-12,2019-07
6044292,701886,224-223@63s-whh-z4v,sg:0e19c36b60c040d8b20d63471c5bd97a,,,Celestial Beauties Beauty Bar,,,Personal Care Services,Beauty Salons,812112.0,39.62847,-77.715418,700 Frederick St,Hagerstown,MD,21740,US,13016394887.0,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [[""16:00"", ""19:00""]], ""Fri"": [[""16:00"", ""19:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""9:00"", ""19:00""]] }",,,,,2019-07
6047899,705496,222-222@63s-whf-cnq,sg:fa71a9af7efb4ff88454671b3dd7388e,22b-222@63s-whf-dvz,sg:9c849a567ffe45f0820f9eed101e99a4,Eyecare Professionals,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.635006,-77.69885699999999,101 Eastern Blvd N,Hagerstown,MD,21740,US,12404208888.0,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""15:00""]], ""Sun"": [] }",,,,,2019-07
6048703,706300,zzw-222@63s-whh-68v,sg:2cbdcf1f723f40f8a526b029d14e1223,,,Kids First Swim School,,,Spectator Sports,Sports Teams and Clubs,711211.0,39.621638,-77.731349,1105 Maryland Ave,Hagerstown,MD,21740,US,13017667946.0,,,,,,2019-07
6049087,706685,223-223@63s-whq-ty9,sg:4520888ba0074f28acbd6c7edec459ab,zzz-222@63s-whq-wkz,sg:51bcd22085b34825832f62c6d0154a31,Hagerstown Ice & Sports Complex,,,Electronics and Appliance Stores,Household Appliance Stores,443141.0,39.646102,-77.705258,580 Security Rd,Hagerstown,MD,21740,US,,,,,,,2019-07
6050943,708543,zzy-222@63s-v4z-nbk,sg:c43f547493a742689dfac4263100c18c,,,Mason Dixon Solar Center,,,"Electric Power Generation, Transmission and Distribution",Solar Electric Power Generation,221114.0,39.720881,-77.73772199999999,Mason Dixon Rd,Maugansville,MD,21740,US,,,,,,,2019-07
6053419,711021,zzw-223@63s-w38-st9,sg:5dde2c861b46469a87541f0b55b3cadb,,,Baskin Robbins,SG_BRAND_963fde2041e158441c414f9defe1a2cf,Baskin Robbins,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515.0,39.598152,-77.72972800000001,10319 Sharpsburg Pike,Hagerstown,MD,21740,US,,,"Snacks,Counter Service,Ice Cream Shop,Dessert,Bakery",,,2019-11,2019-11
6053749,711351,227-222@63s-whq-qvf,sg:7676ffddb68947fb8f1c6220cca0379b,,,Hartle's Subs,,,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,39.631264,-77.723924,635 S Potomac St,Hagerstown,MD,21740,US,13017395473.0,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [] }","Sandwich Shop,Deli",,,,2019-07
6056808,714411,224-222@63s-ws3-92k,sg:3bb387ed2c0941ca8319f94416854f3c,,,Magnolia Management,,,Specialty (except Psychiatric and Substance Abuse) Hospitals,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310.0,39.629387,-77.76872900000001,1710 Underpass Way Ste 201,Halfway,MD,21740,US,13014168700.0,,,,,,2019-07
6063023,720638,246-222@63s-wh4-xwk,sg:ca3bc9827b894d78ac22238d8962115e,,,Mouse's Deli & Grocery,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,39.649088,-77.729315,640 George St,Hagerstown,MD,21740,US,13017971550.0,,,,,,2019-07
6077212,734839,223-225@63s-whd-975,sg:55971308f3f84d8b972fe6e7b1361c77,,,Chakras Reflexology and Spa,,,Other Personal Services,All Other Personal Services,812990.0,39.624970000000005,-77.69872,1423 Dual Hwy,Hagerstown,MD,21740,US,,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",,,2020-01,,2019-07
6078150,735777,zzw-222@63s-ws3-dsq,sg:8bd28aa4c13e4d6b92591c38c7e6265b,zzw-223@63s-ws4-45f,sg:d2b7ae80f88842bdbd3dc82732977578,Sam's Club Fuel Center,SG_BRAND_4b5bfd27bae4de88,Sam's Club Fuel Center,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,39.631005,-77.765331,1700 Wesel Blvd,Hagerstown,MD,21740,US,13017140096.0,,,,,2020-02,2020-02
6079311,736938,222-222@63s-wh9-7t9,sg:dbbf5bf1a7ac43d18dac14cf7bf5ed74,,,McCarthy Tire,SG_BRAND_61d22f6575a06f47,McCarthy Tire,Automotive Repair and Maintenance,Other Automotive Mechanical and Electrical Repair and Maintenance,811118.0,39.691267,-77.736515,18216 Maugans Ave,Maugansville,MD,21740,US,13017971600.0,"{ ""Mon"": [[""7:30"", ""17:00""]], ""Tue"": [[""7:30"", ""17:00""]], ""Wed"": [[""7:30"", ""17:00""]], ""Thu"": [[""7:30"", ""17:00""]], ""Fri"": [[""7:30"", ""17:00""]], ""Sat"": [[""7:30"", ""12:00""]], ""Sun"": [] }",,,,2019-10,2019-07
6080029,737656,zzw-223@63s-whq-r8v,sg:0a3ffaf834254e2283d5bdc2b898b115,,,Leather's Business Machines,,,"Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores,453210.0,39.637508,-77.719326,125 E Baltimore St,Hagerstown,MD,21740,US,13017913707.0,,,,2020-01,,2019-07
6083322,740951,zzw-223@63s-w38-kzz,sg:dd8f09a485e943208ac57e5867862eea,zzw-223@63s-w38-mc5,sg:7ffbc1f244234090bd748db4d166570e,Yankee Candle,SG_BRAND_12944d7f6c09aec427d6129b6e252578,Yankee Candle,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores",453220.0,39.60703,-77.734162,495 Premium Outlets Blvd,Hagerstown,MD,21740,US,,,,,,2020-03,2020-03
6085790,743420,zzw-225@63s-whf-6kz,sg:77cac29234fa42259661d537dd4eae38,zzw-222@63s-whf-6tv,sg:317be753dd26443cb972eccce15f74b6,Houmann Per K DDS,,,Offices of Dentists,Offices of Dentists,621210.0,39.621733,-77.682221,11110 Medical Campus Rd,Robinwood,MD,21742,US,,,,,,,2019-07
6089204,746835,22d-22p@63s-ws5-45f,sg:54a959d6a0e34d52a25c80f4d375bae0,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,Masterpieces In You,,,Personal Care Services,Barber Shops,812111.0,39.624702,-77.769926,17301 Valley Mall Rd,Halfway,MD,21740,US,,,,,,,2019-07
6090506,748137,zzy-223@63s-w38-mc5,sg:abfeb67ec2674c4fb0074e6058cb520b,zzw-223@63s-w38-mc5,sg:7ffbc1f244234090bd748db4d166570e,Bath & Body Works,SG_BRAND_2510a0370bec7d4b218a1ab12aa09d01,Bath & Body Works,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",446120.0,39.607839,-77.73320600000001,495 Hagerstown Blvd,Hagerstown,MD,21740,US,13017973060.0,,,,,2019-09,2019-07
6093198,750832,zzw-222@63s-whq-9fz,sg:5ab9f8b300aa48bbbfcc1a2204f67ca0,,,Lardizabal E R MD PA,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.633066,-77.711244,382 S Cleveland Ave,Hagerstown,MD,21740,US,13017390240.0,,,,,,2019-07
6094823,752458,zzw-226@63s-wsb-5cq,sg:c3c2c2b1a03a46909c7ff234be406250,,,Wal Mart Connect Center,,,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319.0,39.658129,-77.749241,17850 Garland Groh Blvd,Hagerstown,MD,21740,US,13017392438.0,,,,,,2019-07
6097523,755160,222-222@63s-wgy-8gk,sg:7045598fdd2d43ef995986e0ec494ff7,,,Dentler Bros Furniture & Bedding,,,Furniture Stores,Furniture Stores,442110.0,39.67801,-77.720528,13254 Pennsylvania Ave,Fountainhead-Orchard Hills,MD,21742,US,13017332433.0,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",,,2020-01,,2019-07
6100773,758412,224-222@63s-wgy-xqz,sg:44cd85fb41e74f89af890393b73b9773,,,Marriage Miracles,,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330.0,39.683017,-77.709227,18935 Manchester Dr,Fountainhead-Orchard Hills,MD,21742,US,13017335252.0,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
6101576,759215,22w-222@63s-w38-kzz,sg:79aeb4d0b75b4ee0921d150465698b3c,zzw-223@63s-w38-mc5,sg:7ffbc1f244234090bd748db4d166570e,Prime Wireless,,,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),517312.0,39.606828,-77.73423299999999,480 Premium Outlets Blvd,Hagerstown,MD,21740,US,13013933772.0,,,,,,2019-07
6103713,761353,zzw-223@63s-wsb-st9,sg:092a34a454c24be9a474a324086439b9,,,Lyon Conklin & Co Hagerstown,,,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,423730.0,39.632328,-77.744359,955B Sweeney Dr,Hagerstown,MD,21740,US,,,,,,,2019-07
6108172,765813,zzw-223@63s-wsb-5cq,sg:2664605be65c4e99b6c68c6e531215e0,,,Walmart Pharmacy 10 1674,,,Health and Personal Care Stores,Pharmacies and Drug Stores,446110.0,39.65812,-77.74916800000001,17850 Garland Groh Blvd,Hagerstown,MD,21740,US,13017141377.0,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""10:00"", ""18:00""]] }",,,,,2019-07
6109682,767323,226-222@63s-whf-dvz,sg:85d4a7a7fadb4edc88bc1637f6440f71,22b-222@63s-whf-dvz,sg:9c849a567ffe45f0820f9eed101e99a4,Benny's Pub,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.633732,-77.699859,49 Eastern Blvd N,Hagerstown,MD,21740,US,,"{ ""Mon"": [[""15:00"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]] }","Burgers,Bar or Pub,Sandwich Shop,Late Night",,,,2019-07
6124434,782091,222-222@63s-whq-ct9,sg:3648ec44b4e042288cbca1fb70864cd3,zzw-223@63s-whq-ct9,sg:fa37c70ee5814af599d36152c0a714bc,AutoZone,SG_BRAND_87681bc51c663efbbf7272e0f1262e9b,AutoZone,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,39.636388,-77.708476,595 Dual Hwy,Hagerstown,MD,21740,US,13013939019.0,"{ ""Mon"": [[""7:30"", ""24:00""]], ""Tue"": [[""7:30"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""7:30"", ""24:00""]], ""Fri"": [[""7:30"", ""24:00""]], ""Sat"": [[""7:30"", ""24:00""]], ""Sun"": [[""8:00"", ""24:00""]] }",,,,,2019-07
6131968,789636,22g-222@63s-wh2-tvz,sg:208ed40e0a704946a0b3ff04bc07e5df,zzw-222@63s-wgz-tvz,sg:b50f7578ab574853819746421b4bc325,North Side Pizzeria,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.664469,-77.7024,1561 Potomac Ave,Hagerstown,MD,21742,US,13013938800.0,"{ ""Mon"": [[""11:00"", ""21:00""]], ""Tue"": [[""11:00"", ""21:00""]], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""12:00"", ""21:00""]] }",Pizza,,,,2019-07
6133273,790942,222-225@63s-ws4-skf,sg:75e0ca06c54647abb8fa95102864a8e2,,,Byrd Dental Hagerstown,,,Offices of Dentists,Offices of Dentists,621210.0,39.609213,-77.74922600000001,10715 Downsville Pike,Halfway,MD,21740,US,,"{ ""Mon"": [[""8:00"", ""19:00""]], ""Tue"": [[""8:00"", ""19:00""]], ""Wed"": [[""7:00"", ""17:00""]], ""Thu"": [[""7:00"", ""17:00""]], ""Fri"": [[""8:00"", ""14:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
6137940,795617,zzw-223@63s-whd-gc5,sg:a336c65e12684dc4a5fb17814742e249,,,Gilbart Jonathon DDS PA,,,Offices of Dentists,Offices of Dentists,621210.0,39.617934000000005,-77.695947,1825 Howell Rd,Hagerstown,MD,21740,US,13017667000.0,,,,,,2019-07
6141642,799322,22j-222@63s-wh2-tvz,sg:877c9b6877cd487b945e6c2a4498c8d7,zzw-222@63s-wgz-tvz,sg:b50f7578ab574853819746421b4bc325,Family Farm & Home,SG_BRAND_a2e1ccbcb44b71e2b8a12fc568612dda,Family Farm & Home,"Machinery, Equipment, and Supplies Merchant Wholesalers",Farm and Garden Machinery and Equipment Merchant Wholesalers,423820.0,39.66416,-77.70290200000001,1539 Potomac Ave,Hagerstown,MD,21742,US,13019361500.0,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""9:00"", ""19:00""]] }",,,,2021-01,2019-07
6146208,803893,zzw-222@63s-whq-kpv,sg:b4725896fb3f4e0bb6b6eeead226b9c3,zzw-223@63s-whq-m49,sg:50632c6501384e1a8129714cd8bf000f,M&T Bank,SG_BRAND_528b789fac605691485c939ca81af840,M&T Bank,Depository Credit Intermediation,Commercial Banking,522110.0,39.642772,-77.71949599999999,32 N Potomac St,Hagerstown,MD,21740,US,13017973901.0,,,,,2021-03,2021-03
6149095,806783,227-222@63s-whf-dvz,sg:6aea5a7427a94663ab38a5bf0138d916,22b-222@63s-whf-dvz,sg:9c849a567ffe45f0820f9eed101e99a4,Liberty Tax Service,SG_BRAND_1ba9f12459f6629c184df828c51f48b4,Liberty Tax Service,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Tax Preparation Services,541213.0,39.633848,-77.699839,53 Eastern Blvd N,Hagerstown,MD,21740,US,,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [] }",,,,2020-02,2019-07
6150109,807800,223-222@63s-wh8-28v,sg:ab7fff091b7a43bc8066f52f6a6553e6,,,Hebron Mennonite Church,,,Religious Organizations,Religious Organizations,813110.0,39.68138,-77.698399,13315 Highlane St,Paramount-Long Meadow,MD,21742,US,13017973697.0,,,,,,2019-07
6152184,809877,223-222@63s-ws4-pgk,sg:323da3dc3af844f4b2a5738b971d5c70,,,AutoZone,SG_BRAND_87681bc51c663efbbf7272e0f1262e9b,AutoZone,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,39.622349,-77.75479,17714 Virginia Ave,Halfway,MD,21740,US,13013934493.0,"{ ""Mon"": [[""7:30"", ""24:00""]], ""Tue"": [[""7:30"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""7:30"", ""24:00""]], ""Fri"": [[""7:30"", ""24:00""]], ""Sat"": [[""7:00"", ""24:00""]], ""Sun"": [[""8:00"", ""24:00""]] }",,,,,2019-07
6165848,823559,zzw-223@63s-whd-975,sg:9f7d5522424b4ec7a31d9bb796c82aa2,,,Hong Kong Express,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.624868,-77.698709,1423 Dual Hwy Ste 16A Ste 16A,Hagerstown,MD,21740,US,13017669278.0,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""12:00"", ""22:00""]] }","Thai Food,Chinese Food,Sushi",,,,2019-07
6169742,827457,226-222@63s-whf-cbk,sg:9a70d97d80cc40eca69dc8b3a446a821,22b-222@63s-whf-dvz,sg:9c849a567ffe45f0820f9eed101e99a4,Yours Truly Tattoo,,,Personal Care Services,Other Personal Care Services,812199.0,39.63423,-77.699835,71 Eastern Blvd N,Hagerstown,MD,21740,US,,,,,,,2019-07
6180926,838645,zzy-224@63s-w38-mff,sg:6ad840a5055e3161b41d13baeecac1f3,zzw-223@63s-w38-mc5,sg:7ffbc1f244234090bd748db4d166570e,Levi's Outlet Store,,,Clothing Stores,Family Clothing Stores,448140.0,39.609642,-77.734202,845 Premium Boulevard,Hagerstown,MD,21742,US,,,,,,,2019-07
6181075,838794,zzw-222@63s-whf-cbk,sg:74559fcdefa54364af50cbe66dedb462,22b-222@63s-whf-dvz,sg:9c849a567ffe45f0820f9eed101e99a4,Hippie Junction,,,Other Miscellaneous Store Retailers,Tobacco Stores,453991.0,39.633964,-77.699686,57 Eastern Blvd N,Hagerstown,MD,21740,US,12405136197.0,,,,,,2019-07
6182730,840451,zzw-222@63s-whh-d7q,sg:df87b1080bba4dc1b659daacf7403078,,,Hagerstown Spring & Alignment,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,39.610155,-77.725492,1423 Oakmont Dr,Hagerstown,MD,21740,US,13017334507.0,"{ ""Mon"": [[""7:30"", ""16:30""]], ""Tue"": [[""7:30"", ""16:30""]], ""Wed"": [[""7:30"", ""16:30""]], ""Thu"": [[""7:30"", ""16:30""]], ""Fri"": [[""7:30"", ""16:30""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
6186190,843914,zzw-222@63s-ws6-rzf,sg:ba1ca1556c68463db7ba847b0249c5c8,,,Hillside Mennonite School,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,39.632665,-77.810851,11610 Greencastle Pike,Wilson-Conococheague,MD,21740,US,,,,,,,2019-07
6187683,845409,226-222@63s-whq-kxq,sg:19af8e07bc124a08b4cb998bd48eced5,,,Regenerate Float Center,,,Personal Care Services,Other Personal Care Services,812199.0,39.642519,-77.720786,20 W Washington St,Hagerstown,MD,21740,US,13019924249.0,"{ ""Mon"": [[""10:30"", ""19:30""]], ""Tue"": [[""10:30"", ""19:30""]], ""Wed"": [[""10:30"", ""19:30""]], ""Thu"": [[""10:30"", ""19:30""]], ""Fri"": [[""10:30"", ""19:30""]], ""Sat"": [[""10:30"", ""19:30""]], ""Sun"": [[""10:30"", ""19:30""]] }",,,,,2019-07
6187732,845458,226-222@63s-wgy-c89,sg:1ca37775ac134263ae7333a8c379b79d,,,Yours Truly Tattoo,,,Personal Care Services,Other Personal Care Services,812199.0,39.681384,-77.720777,13338 Pennsylvania Ave,Fountainhead-Orchard Hills,MD,21742,US,,"{ ""Mon"": [[""12:00"", ""20:00""]], ""Tue"": [[""12:00"", ""20:00""]], ""Wed"": [[""12:00"", ""20:00""]], ""Thu"": [[""12:00"", ""20:00""]], ""Fri"": [[""12:00"", ""20:00""]], ""Sat"": [[""12:00"", ""20:00""]], ""Sun"": [] }",,,,,2019-07
6189160,846887,222-222@63s-whn-bzf,sg:7880da89c920428e89f09f4cceb518b2,,,Solar Hagerstown,,,"Electric Power Generation, Transmission and Distribution",Solar Electric Power Generation,221114.0,39.650906,-77.682858,1260 Security Rd,Hagerstown,MD,21742,US,,,,,,,2019-07
6191520,849251,222-222@63s-wsc-ht9,sg:12777cdd624444fe8e61cdbb2694d040,,,The Learning Center,,,Child Day Care Services,Child Day Care Services,624410.0,39.633602,-77.730561,535 Summit Ave,Hagerstown,MD,21740,US,13017909450.0,,,,,,2019-07
6193710,851444,zzw-222@63s-ws3-c3q,sg:a4c194ddfbcf4be79570cdee13524abc,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,Red Robin Gourmet Burgers,SG_BRAND_e70fc8a184e89d79,Red Robin Gourmet Burgers,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,39.625418,-77.770035,17301 Valley Mall Rd,Halfway,MD,21740,US,13015825370.0,,"Lunch,American Food,Casual Dining,Catering,Dinner,Burgers",,,2019-12,2019-07
6204405,862147,222-222@63s-wsd-py9,sg:5be7da47cf5e44089a64e1a4f7c3dc78,,,Resley Tire Co,,,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,39.650301,-77.794278,16611 National Pike,Hagerstown,MD,21740,US,13017903941.0,,,,,,2019-07
6206673,864416,223-222@63s-whh-nbk,sg:eb48b4299c5a484e857f8c3224f047c8,,,Hong Kong Chinese Restaurant,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.626778,-77.740324,1075 Virginia Ave,Hagerstown,MD,21740,US,13017331292.0,"{ ""Mon"": [[""11:00"", ""21:30""]], ""Tue"": [[""11:00"", ""21:30""]], ""Wed"": [[""11:00"", ""21:30""]], ""Thu"": [[""11:00"", ""21:30""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""21:30""]] }",Chinese Food,,,,2019-07
6208722,866465,zzw-222@63s-wsc-8n5,sg:6dd0108e355940cb9ff450a8cf3f6470,,,Extreme Tinting,,,Automotive Repair and Maintenance,Automotive Glass Replacement Shops,811122.0,39.635327,-77.75412,1280 Wesel Blvd Ste A,Hagerstown,MD,21740,US,,,,,,,2019-07
6211958,869707,zzw-223@63s-ws5-3yv,sg:4308dfda46e34336a63da80a2b96814f,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,JCPenney,SG_BRAND_c50f7c7cdd1a67e679e05e8ab3f83478,JCPenney,Department Stores,Department Stores,452210.0,39.62448,-77.767776,17301 Valley Mall Rd Ste 400,Halfway,MD,21740,US,,"{ ""Mon"": [], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""7:00"", ""18:00""]] }",,,,2021-03,2019-07
6221051,878812,22d-222@63s-whq-6c5,sg:9406cba74f5645fb92317e53610447d8,,,Meritus Medical Laboratory,,,Medical and Diagnostic Laboratories,Medical Laboratories,621511.0,39.638044,-77.713685,324 E Antietam St Ste 203A,Hagerstown,MD,21740,US,,"{ ""Mon"": [[""6:30"", ""15:00""]], ""Tue"": [[""6:30"", ""15:00""]], ""Wed"": [[""6:30"", ""15:00""]], ""Thu"": [[""6:30"", ""15:00""]], ""Fri"": [[""6:30"", ""15:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
6221653,879414,223-222@63s-ws3-q2k,sg:bc3d115e3e484acd9c78df5c7430bb86,222-224@63s-ws3-q2k,sg:c88c139cab574781b05239f09d9cf7eb,S & S Tire Service,,,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,39.631005,-77.784603,11560 Hopewell Rd,Hagerstown,MD,21740,US,13015821694.0,,,,,,2019-07
