,Unnamed: 0,placekey,safegraph_place_id,parent_placekey,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_opened_since,tracking_closed_since
5306321,1040805,22g-223@5r8-dy2-y35,sg:9877c64e2ba84d1391d178d7621b1340,,,Jason Sauer Insurance,,,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210.0,36.749984000000005,-95.971715,505 E 3rd St Ste 5,Bartlesville,OK,74003,US,19189773833.0,"{ ""Mon"": [[""8:30"", ""17:30""]], ""Tue"": [[""8:30"", ""17:30""]], ""Wed"": [[""8:30"", ""17:30""]], ""Thu"": [[""8:30"", ""17:30""]], ""Fri"": [[""8:30"", ""17:30""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
5313081,1047573,zzw-223@5r8-dxs-yn5,sg:568609af8405496991564764b91bcc1b,,,Edward Jones,SG_BRAND_ce49fd2da39027552888496287fa81a5,Edward Jones,Other Financial Investment Activities,Miscellaneous Financial Investment Activities,523999.0,36.750417,-95.976519,319 S Dewey Ave Ste 301,Bartlesville,OK,74003,US,19183373602.0,,,,,,
5341842,1076365,222-222@5r8-ht8-qj9,sg:a7feeee3260e4353a04bcc90b04c1c17,,,United States Postal Service (USPS),SG_BRAND_27ee73cd1fb6f5e432852fea401eacce,United States Postal Service (USPS),Postal Service,Postal Service,491110.0,36.546802,-96.328703,202 W 4th St,Wynona,OK,74084,US,19188462780.0,,,,,2020-12,2020-12
5341953,1076476,222-222@5r8-dnf-6rk,sg:aecef27c7acd4d99abe3ebfe6ef17173,,,Allen Bros,,,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,453910.0,36.662475,-96.338851,129 E 5th St,Pawhuska,OK,74056,US,19182874379.0,"{ ""Mon"": [[""8:00"", ""17:30""]], ""Tue"": [[""8:00"", ""17:30""]], ""Wed"": [[""8:00"", ""17:30""]], ""Thu"": [[""8:00"", ""17:30""]], ""Fri"": [[""8:00"", ""17:30""]], ""Sat"": [[""8:00"", ""12:00""]], ""Sun"": [] }",,,,,2019-07
5343620,492,zzy-222@5r8-dxx-35z,sg:1c3fae70b4f44943abe238ae56531fcc,,,Osage Hills Express,,,Grocery Stores,Convenience Stores,445120.0,36.733226,-96.005698,Highway 123 S,Bartlesville,OK,74003,US,19183366837.0,,,,,,2019-07
5352052,8935,zzy-222@5r8-dxz-b49,sg:37cd991ffa8d4821b11cd88a8301f175,,,Spca Animal Shelter,,,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,453910.0,36.753639,-95.980845,Highway 123,Bartlesville,OK,74003,US,,,,,,,2019-07
5375174,32075,227-222@5r8-dks-8gk,sg:fff0755a5805447ba686130bdd75bbd4,,,Wahzhazhe Cultural Center,,,Other Miscellaneous Store Retailers,Art Dealers,453920.0,36.663516,-96.342659,220 W Main St,Pawhuska,OK,74056,US,19182875580.0,"{ ""Mon"": [[""8:00"", ""16:30""]], ""Tue"": [[""8:00"", ""16:30""]], ""Wed"": [[""8:00"", ""16:30""]], ""Thu"": [[""8:00"", ""16:30""]], ""Fri"": [[""8:00"", ""16:30""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
5390109,47025,zzw-222@5r8-g32-bhq,sg:be938e3836c747d4b893bb14eec2fa79,,,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390.0,36.36867,-96.039094,4950 W Rogers Blvd,Skiatook,OK,74070,US,,,,,,2021-02,2021-02
5394948,51873,zzy-222@5r8-f28-gp9,sg:faa41d039b0540f6bc89b42a937164d3,222-222@5r8-f28-f75,sg:be632102eede4d93bd12e3bf23cb17c8,Pediatrics of Bartlesville,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,36.752383,-95.941045,Medical Park Ctr,Bartlesville,OK,74003,US,,,,,,,2019-07
5411037,67976,zzy-224@5r8-dcp-zmk,sg:fd23f01f8d844eb0b13e4cb7a0592d46,,,Lenno Cemetery,,,Death Care Services,Cemeteries and Crematories,812220.0,36.674042,-96.280949,North 3940 Road,Pawhuska,OK,74056,US,,,,,,,2019-07
5415544,72485,227-223@5r8-hsk-snq,sg:144ea7dc5af14bd9b5aad4d834ede60d,,,Hominy Drug and Gift,,,Health and Personal Care Stores,Pharmacies and Drug Stores,446110.0,36.415272,-96.394393,104 W Main St,Hominy,OK,74035,US,19188852715.0,,,,,,2019-07
5424427,81377,zzw-224@5r8-dy3-2tv,sg:3d81e47528bd37c0b34af746aa56335a,,,Homeland Pharmacy,,,Health and Personal Care Stores,Pharmacies and Drug Stores,446110.0,36.750207,-95.9669,811 SE Frank Phillips Blvd,Bartlesville,OK,74003,US,19183699411.0,,,,,,2019-07
5431099,88058,zzw-222@5r8-dy2-mx5,sg:de017935b0a042f9b90efda02ecd4cab,,,Outback Hair Shack,,,Personal Care Services,Barber Shops,812111.0,36.74831,-95.965274,411 1/2 S Creek Ave,Bartlesville,OK,74003,US,19183363890.0,,,,,,2019-07
5436015,92981,222-222@5r8-g32-tgk,sg:140e6205790a4f468d2ab1d28f3a9e50,,,Mart's Wee Care,,,Child Day Care Services,Child Day Care Services,624410.0,36.369049,-96.024846,101 N Choctaw Rd,Skiatook,OK,74070,US,19183961438.0,,,,,,2019-07
5455503,112490,224-222@5r8-dy2-yy9,sg:d897aa276ebe445fb7eb27508c603854,,,United Way,SG_BRAND_c0ff5592dbe6d0e876adc36ee4f1b0ae,United Way,Grantmaking and Giving Services,Other Grantmaking and Giving Services,813219.0,36.746796,-95.973112,415 E Silas St,Bartlesville,OK,74003,US,19183361044.0,,,,,,
5466115,123111,222-222@5r8-g2z-2rk,sg:73a2a0a96e8044e5a3d52d282c03f5b3,,,Skalnik Karl,,,Automotive Repair and Maintenance,"Automotive Body, Paint, and Interior Repair and Maintenance",811121.0,36.356618,-95.988988,13901 N Cincinnati Ave,Skiatook,OK,74070,US,19183962878.0,,,,,,2019-07
5494515,151531,223-222@5r8-f2d-975,sg:6fbcb7c8836d4affbeb514105f9d7f37,,,Oak Park Barber & Beauty,,,,,,36.776536,-96.000491,101 Sooner Rd,Bartlesville,OK,74003,US,19183360705.0,,,,2020-01,,2019-07
5507372,164405,zzw-223@5r8-hsm-hnq,sg:95fa0ada301246ca96822f3eb1b60ba8,zzw-222@5r8-hsm-hnq,sg:15884d11f5434cbcbbc47000acd2ffc1,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390.0,36.415811,-96.393745,103 E Main St,Hominy,OK,74035,US,,,,,,2021-02,2021-02
5540204,197274,223-222@5r8-hsm-s5z,sg:bfe9bf5074c54d6a8a226b732230dfb6,,,Simple Simon’s Pizza,SG_BRAND_36e547dab3145611bc3295c20646b27d,Simple Simon’s Pizza,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,36.41474,-96.389912,401 E 1st St,Hominy,OK,74035,US,19188856297.0,,"Pizza,Chicken Wings,Lunch,Fast Food,Dinner",,,,2019-07
5541824,198894,zzz-222@5r8-dxt-c89,sg:25ed9562d69042d5bfc2189d7957fcaf,,,Veterans Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190.0,36.75077,-95.988962,Virginia Ave & 5th St,Bartlesville,OK,74003,US,,,,,,,2019-07
5543422,200494,zzy-222@5r8-dm9-3h5,sg:8b2020e02d9344dbabc0547ac36bac6e,,,Saint Josephs Cemetery,,,Death Care Services,Cemeteries and Crematories,812220.0,36.597733000000005,-96.299968,Saint Josephs Cemetery,Wynona,OK,74084,US,,,,,,,2019-07
5548235,205311,222-222@5r8-dnb-6tv,sg:bcd3a554a3dc45f1aceb344389fc0833,,,Osage Casino Pawhuska,,,Gambling Industries,Casinos (except Casino Hotels),713210.0,36.673281,-96.314387,2017 E 15th St,Pawhuska,OK,74056,US,19182871072.0,,,,,,2019-07
5559041,216125,224-222@5r8-dxs-vvf,sg:692874e3d4a64c089e8d1e23682aba60,,,Lumpkin Luke S,,,Offices of Dentists,Offices of Dentists,621210.0,36.746685,-95.980273,701 S Keeler Ave,Bartlesville,OK,74003,US,,,,,,,2019-07
5560003,217089,226-222@5r8-dxt-b8v,sg:a735c71426864571b7662021b55b6cc3,,,Ben's Used Car,,,Automobile Dealers,Used Car Dealers,441120.0,36.752005,-95.992535,1320 SW Frank Phillips Blvd,Bartlesville,OK,74003,US,19183382886.0,,,,2020-01,,2019-07
5589847,246975,229-222@5r8-g2x-dsq,sg:0554fdfe11134c51b5999a212abc8991,,,Taco Bell,SG_BRAND_748ba381dd81bb8de615319837ffa350,Taco Bell,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,36.369019,-96.010372,620 W Rogers Blvd,Skiatook,OK,74070,US,19183969325.0,,"Counter Service,Late Night,Lunch,Fast Food,Drive Through,Breakfast,Mexican Food,Dinner",,,,2019-07
5596806,253941,227-222@5r8-dxs-rkz,sg:b8b1a83ec3ab491e925d71bd092ecf25,,,Christ Gospel Church Of Bartlesville Oklahoma,,,Religious Organizations,Religious Organizations,813110.0,36.737162,-95.992646,1326 W 15th St,Bartlesville,OK,74003,US,,,,,,,2019-07
5598746,255882,zzw-222@5r8-dxs-y9z,sg:35906fd5ff1f47268e6c18d33d5000d6,,,Bartlesville Area History Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110.0,36.74969,-95.978104,401 S Johnstone Ave Fl 5,Bartlesville,OK,74003,US,19183384290.0,,,,,,2019-07
5600298,257435,222-222@5r8-g2x-fmk,sg:9a45901e63824c2ea4105d5d6a663241,,,Skiatook Flower Shoppe,,,Florists,Florists,453110.0,36.368382,-96.006284,415 W Rogers Blvd,Skiatook,OK,74070,US,19183961256.0,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",,,,,2019-07
5614846,271995,223-222@5r8-g32-st9,sg:2c874a4cf87b48bc8cec6778310a6f65,,,RCB Bank,,,Depository Credit Intermediation,Commercial Banking,522110.0,36.36799,-96.017296,1001 W Rogers Blvd,Skiatook,OK,74070,US,19183966700.0,,,,,,2019-07
5615825,272974,223-222@5r8-dnf-5j9,sg:6887d6a6fbf84391a664f6961298883a,,,Moore's Hardware & Home Center,,,Building Material and Supplies Dealers,Hardware Stores,444130.0,36.662413,-96.333928,422 E Main St,Pawhuska,OK,74056,US,19182874543.0,,,,2020-01,,2019-07
5617961,275115,zzy-222@5r8-dy3-28v,sg:f20309b42b85478c9a40305a88f27683,,,Tinker's GlassHouse,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,36.750895,-95.969778,600 SE Frank Phillips Blvd,Bartlesville,OK,74003,US,19182148054.0,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [] }","Bar or Pub,Late Night",,,,2019-07
5644330,301518,222-222@5r8-dy2-z2k,sg:73f4c4da3ba840449c2085ea76a353f3,,,Inn At Price Tower,,,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110.0,36.747871,-95.976362,510 S Dewey Ave,Bartlesville,OK,74003,US,,,,,,,2019-07
5644912,302101,zzw-222@5r8-dxt-b49,sg:967a24bf010d401f975c4e5905871e6c,,,Dittman's Auto Glass Service,,,Automotive Repair and Maintenance,Automotive Glass Replacement Shops,811122.0,36.751271,-95.991533,308 S Rogers Ave,Bartlesville,OK,74003,US,19183367020.0,"{ ""Mon"": [[""7:30"", ""17:00""]], ""Tue"": [[""7:30"", ""17:00""]], ""Wed"": [[""7:30"", ""17:00""]], ""Thu"": [[""7:30"", ""17:00""]], ""Fri"": [[""7:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
5656995,314196,228-222@5r8-g2x-f2k,sg:946271c31f01491a993a3f6cf443a6a5,,,Stems,,,Florists,Florists,453110.0,36.368996,-96.008581,510 W Rogers Blvd,Skiatook,OK,74070,US,19183964147.0,"{ ""Mon"": [[""8:30"", ""17:30""]], ""Tue"": [[""8:30"", ""17:30""]], ""Wed"": [[""8:30"", ""17:30""]], ""Thu"": [[""8:30"", ""17:30""]], ""Fri"": [[""8:30"", ""17:30""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",,,,,2019-07
5658679,315881,zzw-223@5r8-dnf-66k,sg:02568de7ed704ced8db6f45805e5bc2c,,,Charlie's Sweet Shop,,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515.0,36.664084,-96.340458,515 Kihekah Ave,Pawhuska,OK,74056,US,,"{ ""Mon"": [[""11:00"", ""20:00""]], ""Tue"": [[""11:00"", ""20:00""]], ""Wed"": [[""11:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""20:00""]], ""Sun"": [] }","Ice Cream Shop,Candy Shop",,,,2019-07
5667781,324990,223-222@5r8-dxt-cdv,sg:4125206f999842b78c59971a817922f6,,,Truitt's Tire,,,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,36.751231,-95.995484,1605 SW Frank Phillips Blvd,Bartlesville,OK,74003,US,19183379198.0,,,,,,2019-07
5680761,337988,zzy-222@5r8-g3v-3wk,sg:783b540b48d74dc9b45d339fcff6d897,,,Cosmetic Denture Clinic,,,Offices of Dentists,Offices of Dentists,621210.0,36.368506,-96.049016,4996 1/2 W Rogers Blvd,Skiatook,OK,74070,US,19183964002.0,,,,,,2019-07
5689951,347188,zzy-222@5r8-dy2-q2k,sg:c1dafa258ffe4884a0e795db338245b8,,,Happy Tailz Full Service Dog Grooming Salon,,,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,453910.0,36.750208,-95.963293,209 S Comanche Comanche Ctr,Bartlesville,OK,74003,US,19183389993.0,,,,,,2019-07
5696240,353486,224-222@5r8-hsm-gp9,sg:4f4423c87bcd40568cef9e9d515385fa,,,Hominy Auto Sales,,,,,,36.41894,-96.389298,404 N Eastern Ave,Hominy,OK,74035,US,19188852886.0,,,,,,2019-07
5701709,358964,22c-222@5r8-dnf-4n5,sg:a89c9540b65c406888bd56b731175c12,,,Church of Christ,,,Religious Organizations,Religious Organizations,813110.0,36.665391,-96.336435,225 E 7th St,Pawhuska,OK,74056,US,19182871541.0,,,,,,2019-07
5722259,379529,zzw-222@5r8-drv-99f,sg:baf7057d73354d40b39490a5f8060439,,,Free Will Baptist Church,,,Religious Organizations,Religious Organizations,813110.0,36.55807,-96.15821,200 W Chestnut,Barnsdall,OK,74002,US,19188472334.0,,,,,,2019-07
5724490,381761,229-222@5r8-dnf-4vz,sg:440ec0c3fd3b482ba9b372276c2edd3d,,,Kendrick McCartney Johnson Funeral Home,,,Death Care Services,Funeral Homes and Funeral Services,812210.0,36.664375,-96.336856,219 E 6th St # 223,Pawhuska,OK,74056,US,19182872297.0,,,,,,2019-07
5725881,383155,223-222@5r8-f2f-6hq,sg:9d74d1eeb45644068a1906081a4fa248,,,Oak Park Part Time Program,,,Child Day Care Services,Child Day Care Services,624410.0,36.776646,-95.994465,200 Forrest Park Rd,Bartlesville,OK,74003,US,19183376207.0,,,,,,2019-07
5732747,390030,zzw-223@5r8-g32-snq,sg:4bc043bf051446c187d7cafdea37cea1,,,Dr Gerald Roberson,,,Health and Personal Care Stores,Optical Goods Stores,446130.0,36.367854,-96.016822,210 Bulldog Blvd,Skiatook,OK,74070,US,19183961234.0,,,,2020-01,,2019-07
5760667,417978,222-225@5r8-dnf-6kz,sg:3ab75dbb73f74a2080d2c57bef394ae7,,,CV's Family Foods,SG_BRAND_7fe91be347711115,CV's Family Foods,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,36.662943,-96.336831,236 E Main St,Pawhuska,OK,74056,US,,,,,,2020-07,2020-07
5774625,431950,zzz-222@5r8-hsp-t9z,sg:bd2fc60a582942ad8629350459e075f9,,,Hominy Lake Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190.0,36.406595,-96.427778,Hominy Lake Park,Hominy,OK,74035,US,,,,,,,2019-07
5777791,435120,zzw-222@5r8-dy4-ckf,sg:8303d4805ed44c70988133ca67f25394,,,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390.0,36.749855,-95.999934,1849 W 4th St,Bartlesville,OK,74003,US,,,,,,2021-02,2021-02
5797283,454629,22f-222@5r8-dy2-y35,sg:51c293f9cb8245a186dc12dc2a8396c9,,,Strategic World Impact,,,Religious Organizations,Religious Organizations,813110.0,36.749219,-95.971776,502 E 4th St,Bartlesville,OK,74003,US,19183368400.0,,,,,,2019-07
5801229,458581,22g-223@5r8-dxs-yn5,sg:55c39eb371f542c19fdaee6166ddfe8f,,,Robyn's Nest,,,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores",453220.0,36.750953,-95.977094,101 SE Frank Phillips Blvd,Bartlesville,OK,74003,US,,,,,,,2019-07
5803957,461310,222-222@5r8-dm6-mkz,sg:04c212effaa34784aa0a8760041bd01d,222-223@5r8-dm6-mkz,sg:d7d5d0b358ea49b3bf0a9e0c8d700f5a,The Lodge At Taylor Ranch,,,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110.0,36.599827000000005,-96.305899,22005 State Highway 99,Pawhuska,OK,74056,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""11:00"", ""16:00""]] }",,,,,2019-07
5819485,476855,zzy-222@5r8-hr9-ch5,sg:e445dbd8ffb449dfbc0ecd5cdaacc45e,,,Ridge Family Cemetery,,,Death Care Services,Cemeteries and Crematories,812220.0,36.479421,-96.377191,County Road 5408,Hominy,OK,74035,US,,,,,,,2019-07
5829905,487281,223-222@5r8-dy2-q4v,sg:7b99a3f3e8164414918460d79fb14e99,,,Precision Performance,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,36.749435,-95.963111,305 S Comanche Ave,Bartlesville,OK,74003,US,19183368558.0,"{ ""Mon"": [[""8:00"", ""17:30""]], ""Tue"": [[""8:00"", ""17:30""]], ""Wed"": [[""8:00"", ""17:30""]], ""Thu"": [[""8:00"", ""17:30""]], ""Fri"": [[""8:00"", ""17:30""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
5834367,491748,222-222@5r8-dnf-tn5,sg:97aa5b1ea6c144f281e637b946438de8,,,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,McDonald's,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,36.668036,-96.315709,1900 E Main St,Pawhuska,OK,74056,US,19182872385.0,,"Counter Service,Lunch,Fast Food,Drive Through,Breakfast,Dinner,Burgers",,,2019-09,2019-07
5841396,498781,zzw-222@5r8-g2x-j5f,sg:5b32622785ce46d4a52cfc2396bd73d7,,,Exchange Bank,,,Depository Credit Intermediation,Commercial Banking,522110.0,36.369177,-96.006168,300 W Rogers Blvd,Skiatook,OK,74070,US,19183962345.0,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
5857039,514439,zzw-222@5r8-dnf-5pv,sg:37af5936bea54fbc82242c212b411f2a,,,Osage County Historical Society Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110.0,36.664163,-96.331373,700 Lynn Ave,Pawhuska,OK,74056,US,19182879119.0,,,,,,2019-07
5860058,517459,226-223@5r8-dy3-3kf,sg:fb4405bb80a64c72ac7bcc8f23024b8d,,,Leslie Faulkner,,,Health and Personal Care Stores,Optical Goods Stores,446130.0,36.750032,-95.972396,311 SE Delaware Ave,Bartlesville,OK,74003,US,,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
5866767,524172,223-223@5r8-dxt-cdv,sg:a238d2a49e33476bbeb8bb0d593988c5,,,Courtesy Auto Repair,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,36.751249,-95.995497,1605 SW Frank Phillips Blvd,Bartlesville,OK,74003,US,19183370800.0,,,,,,2019-07
5867728,525133,22c-223@5r8-dy2-yy9,sg:e28431df5eb346f3a9860bbbce3188f9,,,Jamie Archer Bennett,,,Health and Personal Care Stores,Optical Goods Stores,446130.0,36.74692,-95.973766,401 E 6th St,Bartlesville,OK,74003,US,19183364068.0,,,,,,2019-07
5875118,532525,226-222@5r8-dxt-5cq,sg:c13378987e774920a348577f34642e88,,,Fooshee D Scott & Fooshee Michael,,,Offices of Dentists,Offices of Dentists,621210.0,36.745972,-95.976094,707 S Osage Ave,Bartlesville,OK,74003,US,19183370750.0,,,,,,2019-07
5884810,542230,zzy-222@5r8-drs-v4v,sg:2891a2ae97bf461cb78b649702372e37,,,Red Eagle Cemetery,,,Death Care Services,Cemeteries and Crematories,812220.0,36.578217,-96.175141,State Highway 11,Barnsdall,OK,74002,US,,,,,,,2019-07
5885262,542683,223-222@5r8-dnf-8sq,sg:42daae94baaa4b6b8c4bf1afb44fb11e,,,Bureau Of Indian Affairs Fire Department,,,"Justice, Public Order, and Safety Activities",Fire Protection,922160.0,36.666335,-96.339663,813 Grandview Ave,Pawhuska,OK,74056,US,19182875762.0,,,,,,2019-07
5893190,550615,226-222@5r8-drv-8vz,sg:4345e20e7f604cd3b195c3ad7bd1122d,,,Whiskey River Saloon,,,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),722410.0,36.562008,-96.16257,512 W Main St,Barnsdall,OK,74002,US,19188152237.0,,"Bar or Pub,Late Night,Dive Bar",,2020-01,,2019-07
5895431,552857,385-222@5r8-dxs-v4v,sg:d3c93d08d7674a85bb0e5adaf8368509,,,Phillips 66 Tire & Service,,,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,36.747266,-95.980011,200 SW Adams Blvd,Bartlesville,OK,74003,US,19183362604.0,,,,,,2019-07
5916885,574339,zzw-222@5r8-hsm-tqf,sg:3005f046bbff4ce983006de6724116ad,,,Hominy Animal Clinic,,,"Other Professional, Scientific, and Technical Services",Veterinary Services,541940.0,36.41612,-96.399151,601 W Main St,Hominy,OK,74035,US,19188854447.0,,,,,,2019-07
5917285,574740,zzw-222@5r8-drv-8qf,sg:48bc71268d424f549a464cd8effec145,,,Barnsdall Market,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,36.561444,-96.164043,617 W Main St,Barnsdall,OK,74002,US,19188473092.0,,,,,,2019-07
5917938,575393,222-222@5r8-dcf-t9z,sg:705ff09c7e01407d941533213c933578,,,Woolaroc Museum & Wildlife Preserve,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110.0,36.642564,-96.096594,1925 Woolaroc Ranch Rd,Bartlesville,OK,74003,US,19183360307.0,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""10:00"", ""17:00""]] }",,,,,2019-07
5923766,581226,223-222@5r8-g33-47q,sg:e706458f665c4695ae9216dc996e3d1c,,,Family Bible Church Inc,,,Religious Organizations,Religious Organizations,813110.0,36.378288,-96.037422,920 N Woodview Dr,Skiatook,OK,74070,US,,,,,,,2019-07
5938296,595767,zzw-222@5r8-hsm-hqz,sg:8ab3633162184290b4f46e0c2732af90,,,NAPA Auto Parts,SG_BRAND_dddd21f70594bf6e,NAPA Auto Parts,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,36.415819,-96.3932,115 E Main St,Hominy,OK,74035,US,19188852146.0,,,2020-08,,2020-07,2020-07
5940392,597866,227-222@5r8-dxs-yjv,sg:1323237d93df4d10af91dd527177976f,,,Revo Financial,,,Other Financial Investment Activities,Investment Advice,523930.0,36.748379,-95.978825,117 W 5th St Ste 402,Bartlesville,OK,74003,US,19183367877.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
5945534,603013,224-222@5r8-g32-st9,sg:54f80983f1c5446d9fab25bcec611e5e,,,Total Fitness For Her,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940.0,36.367706,-96.018347,1303 W Rogers Blvd,Skiatook,OK,74070,US,,,,,,,2019-07
5946234,603713,zzz-222@5r8-g34-3bk,sg:8078f618019442709e5f077a0ecd8978,,,Exchange Bank Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190.0,36.360791,-96.0029,400 W Oak St,Skiatook,OK,74070,US,,,,,,,2019-07
